CustomerID,Recency,Frequency,Monetary
14765,30,3,254.11
17626,603,1,254.00
16845,619,1,253.88
17210,393,1,253.37
15035,90,1,252.73
13251,403,1,252.68
16908,723,1,252.59
15552,218,2,252.52
13404,2,2,252.49
13645,121,1,252.10
16453,531,2,251.71
16976,268,1,251.52
14501,184,2,251.21
18266,435,1,251.10
16962,410,1,251.04
15231,622,1,250.26
17303,362,1,250.04
15510,331,1,250.00
18002,376,4,249.92
18005,4,2,249.72
15884,433,2,249.70
13747,374,2,249.40
12563,409,1,249.24
16508,631,1,248.80
13061,73,1,248.61
13592,36,4,247.96
15293,666,1,247.50
18072,186,1,247.44
13349,11,1,247.32
14658,6,2,247.15
14654,739,1,246.86
15697,690,1,246.75
13943,578,1,246.54
15378,463,2,246.50
15495,380,1,246.50
15783,11,1,246.30
18153,660,1,246.22
16778,75,2,245.94
14325,570,1,245.48
14281,409,1,245.15
12660,12,1,245.10
15118,135,1,244.80
16528,4,1,244.41
14694,618,1,244.31
13551,320,2,244.20
17892,57,3,244.10
13676,540,2,243.90
16793,58,1,243.84
13886,72,1,243.56
15543,289,2,242.84
16215,81,1,242.35
17915,552,1,242.13
17009,552,1,242.06
13445,627,1,241.90
13582,390,2,241.68
13275,384,2,241.66
15776,134,1,241.62
14774,529,1,241.45
14523,109,1,241.09
16427,264,2,241.06
13674,433,1,240.68
15286,50,1,240.55
15336,402,1,240.50
15931,429,1,239.90
15690,5,2,239.76
17055,446,1,239.55
13570,244,1,239.49
13789,389,1,239.46
17684,44,1,239.41
12663,625,2,239.40
17981,411,1,239.12
12561,303,1,238.85
12718,72,1,238.25
16280,726,1,238.05
14982,573,1,237.78
17877,171,1,237.61
14458,381,1,237.42
14586,277,1,237.36
15457,263,1,237.07
16740,396,1,236.81
12732,180,1,236.26
13608,541,1,236.20
13088,418,1,236.11
16026,44,1,236.09
17093,593,1,235.88
17872,382,1,235.87
16046,563,1,235.78
17993,618,1,235.19
12392,592,1,234.75
17868,387,1,234.65
13114,731,1,234.38
14473,75,2,234.34
17060,267,1,234.24
12736,333,1,234.00
13009,673,1,234.00
13348,65,1,233.76
14153,484,1,233.40
15294,411,1,233.35
13129,453,2,233.25
14995,39,2,233.23
16302,127,1,233.22
15451,435,2,233.21
13678,152,1,232.60
18213,237,1,232.48
16408,592,1,231.93
17151,736,1,231.90
13619,545,2,231.69
17136,663,1,231.68
18279,520,1,231.34
15487,680,1,231.32
15001,395,2,230.86
18030,5,2,230.65
15866,102,1,230.53
17261,510,1,230.44
13960,22,2,230.22
18197,576,1,230.10
14069,515,2,230.06
14314,107,2,229.80
14017,572,1,229.75
12812,45,1,229.64
13403,18,3,229.50
14596,627,1,229.47
17185,592,3,229.46
15528,255,1,229.33
17743,449,1,229.20
17347,87,1,228.96
15273,600,1,228.96
13146,27,1,228.91
17989,380,1,228.83
17066,727,1,228.34
16760,431,1,228.00
15566,393,2,227.87
14363,403,2,227.47
18021,510,2,227.06
18132,505,1,226.90
13651,36,3,226.85
16540,415,1,226.70
14718,411,1,226.42
16666,20,2,225.94
14357,44,1,225.77
16622,544,1,225.40
16587,233,1,225.15
16346,386,1,224.51
15175,72,1,224.14
12914,401,1,223.98
16753,59,1,223.92
14928,628,1,223.91
16562,477,1,223.86
13926,24,1,223.85
18131,632,1,222.96
12887,384,1,222.40
15897,195,2,222.05
15788,509,1,221.83
14445,456,1,221.65
17087,738,1,221.53
14960,9,2,221.27
13419,64,1,221.06
15790,11,1,220.85
12821,215,2,220.80
16482,16,1,220.62
13033,358,2,220.55
18007,393,1,220.32
18114,291,1,220.10
13454,642,1,219.87
13992,31,3,219.50
14074,624,1,219.40
15096,43,1,219.39
12799,530,1,219.35
14271,226,2,219.13
12702,20,1,219.00
15086,565,2,218.53
17619,313,1,218.52
12574,316,1,218.45
17217,235,2,218.00
15591,583,3,217.90
16874,380,1,217.74
16035,561,1,217.73
15490,431,1,217.60
13271,38,1,217.38
15295,655,1,217.24
15554,278,1,217.20
13423,429,1,217.03
15401,453,2,216.95
15460,355,1,216.76
17902,547,1,216.40
15604,53,1,216.39
13858,58,1,216.17
16179,61,1,215.83
15052,320,1,215.78
14476,258,1,215.70
16189,16,2,215.48
14376,684,1,215.46
18157,572,1,215.35
14635,454,1,215.22
14106,738,1,214.80
16338,158,1,214.80
14361,579,1,214.71
15558,640,1,214.13
14601,11,1,213.96
13621,117,1,213.85
17153,25,1,213.78
13411,108,1,213.55
16591,69,1,213.50
13724,638,1,213.01
13691,397,1,212.78
12961,380,1,211.99
12470,690,1,211.95
14843,437,1,211.80
15703,265,1,211.50
12995,86,1,211.32
14992,443,1,210.50
17271,737,1,210.39
13532,34,1,210.31
17484,577,2,209.57
13828,23,1,209.49
13056,552,1,209.48
14003,733,1,209.41
15112,612,1,209.40
16487,578,2,209.40
17026,186,3,208.98
15327,53,1,208.75
13290,439,1,208.63
15741,459,2,208.62
16914,37,1,208.46
16457,219,1,208.36
15212,242,2,208.28
12848,676,1,208.00
16964,734,2,207.85
16866,141,3,207.74
13099,100,1,207.36
15925,195,1,207.15
15820,320,1,206.98
18126,61,1,206.83
17166,39,2,206.34
14964,248,1,206.21
14519,684,2,206.09
15914,379,2,205.99
16090,625,1,205.91
14278,410,1,205.83
17670,228,1,205.70
16490,437,1,205.41
14602,657,1,205.36
15307,96,1,205.30
12400,415,1,205.25
15758,25,1,205.25
17112,503,1,205.17
15319,284,1,204.50
16901,730,1,204.26
17206,54,1,204.24
14468,734,1,204.24
13017,8,1,204.00
17394,220,1,203.87
17891,163,1,203.86
15020,380,1,203.42
17074,563,1,203.05
15459,418,2,202.83
18169,61,1,202.65
12416,657,1,202.56
14892,691,1,202.35
14385,10,3,202.11
16937,500,1,202.10
16965,227,1,201.19
13284,331,1,201.19
18281,181,2,201.14
13556,430,2,200.82
14330,624,1,200.63
17693,138,1,200.47
13133,274,3,200.45
13944,654,1,200.43
14782,320,1,200.10
15593,71,1,199.80
13322,18,1,199.48
14521,492,1,199.45
17184,570,2,198.41
12581,40,1,197.71
17778,662,1,197.70
14185,332,1,197.65
14789,29,1,197.64
12927,395,1,197.31
14830,54,1,197.13
15234,277,1,197.00
13436,2,1,196.89
15746,135,1,196.88
13978,15,2,196.79
16112,144,4,195.74
13757,675,1,195.55
17010,19,1,195.36
14666,25,1,195.25
15612,37,2,195.15
14405,387,1,195.00
13671,395,1,194.95
14100,138,1,194.90
17468,11,3,194.80
17065,638,2,194.70
17475,80,1,194.37
16299,478,1,193.65
16695,562,2,193.15
14801,62,1,193.14
13568,174,1,192.85
17257,437,2,192.73
12522,40,2,192.72
14768,18,2,192.60
15729,213,3,192.55
18028,584,1,192.05
15909,174,1,191.94
14279,521,2,191.86
17904,22,1,191.67
15692,29,1,191.04
15954,590,1,190.75
14728,414,1,190.58
15688,419,1,190.57
15412,172,1,190.53
18020,544,1,190.48
14617,403,2,190.47
13766,496,1,190.35
13972,71,2,190.25
17885,13,1,190.19
18046,650,1,189.63
13826,177,1,189.50
13387,418,1,189.44
18045,46,1,189.40
16673,680,1,188.83
16277,734,1,188.69
14697,219,2,188.61
17283,379,1,188.46
16051,682,1,188.44
13063,481,1,188.40
12893,31,1,188.14
17781,160,2,188.02
14131,649,1,187.87
17279,58,1,187.83
15072,480,1,187.52
13852,611,1,187.35
18013,156,2,187.29
16267,592,1,186.66
18063,391,2,186.60
17215,465,1,186.15
16388,654,1,186.05
15567,19,1,186.01
12641,116,1,185.90
14812,599,1,185.80
17840,444,1,185.72
17574,243,1,185.65
16559,398,1,185.20
14879,685,1,185.06
16097,241,1,185.05
14677,593,1,184.91
17803,393,1,184.66
14059,267,1,183.60
17820,375,1,183.56
13460,30,2,183.44
14119,376,2,183.37
14983,690,1,183.20
17798,582,1,183.09
16819,466,2,182.59
14941,579,1,182.10
17587,629,1,181.66
12934,737,1,181.65
16822,687,1,181.39
15359,663,8,181.35
16594,76,1,181.09
15292,202,1,180.94
14858,506,1,180.75
12622,233,1,180.10
18234,552,1,179.60
16640,398,1,179.40
14945,414,1,179.40
18147,46,2,179.34
15895,150,1,179.17
14705,199,1,179.00
15209,731,1,178.98
15139,240,2,178.96
16691,419,2,178.83
17170,375,2,178.68
17879,174,1,178.52
12686,372,1,178.28
17253,19,1,178.26
18282,8,2,178.05
12858,384,1,177.92
16403,313,1,177.50
13618,174,1,177.34
12618,22,1,177.31
13072,267,1,177.15
16285,647,1,176.90
17036,384,1,176.90
13746,414,1,176.69
17947,38,1,176.68
14287,9,3,176.63
12509,285,1,176.50
18054,393,1,176.50
18175,676,1,176.10
18274,31,1,175.92
13547,409,1,175.53
14486,512,2,175.50
18166,624,1,175.50
13007,580,1,175.25
16144,247,1,175.20
17331,124,1,175.20
17108,664,1,174.95
18010,257,1,174.80
14495,51,3,174.80
13560,8,1,174.37
14518,65,1,174.37
16731,649,1,174.05
15335,54,1,173.97
15684,548,3,173.95
14674,510,1,173.66
15565,51,2,173.16
16741,626,1,173.06
16599,386,1,172.80
13195,415,1,172.38
13690,60,1,172.25
12442,4,1,172.06
15515,388,1,171.81
14536,260,1,171.80
17983,396,1,171.71
17575,668,1,171.70
16312,433,1,171.15
15403,492,2,170.88
14811,388,1,170.50
15256,149,2,170.40
17922,544,1,170.40
14860,20,1,170.32
14218,43,1,169.48
18004,363,1,169.47
16002,626,1,169.21
15647,416,1,169.00
12367,5,1,168.90
12768,451,1,168.69
14578,4,1,168.63
17367,239,1,168.40
18099,128,1,168.31
17737,10,2,168.24
12551,358,1,168.00
18088,62,1,167.67
17559,513,1,167.62
18037,155,15,167.42
17586,620,1,167.40
13609,594,1,167.35
16405,303,2,167.25
15166,468,1,167.16
18107,443,1,167.13
17875,689,1,167.10
15509,381,1,166.51
18014,29,1,166.42
13967,146,2,166.30
17650,22,1,166.08
14485,39,1,165.75
13903,401,1,165.45
13470,100,2,165.00
15316,327,1,165.00
16663,730,1,165.00
13191,659,1,164.69
15904,9,1,164.68
17535,281,1,164.40
13603,27,1,164.34
17318,726,1,164.28
17417,549,1,164.18
14516,517,1,163.92
16662,395,1,163.80
18200,107,1,163.80
14955,733,1,163.77
14354,6,2,163.62
15474,596,1,163.10
16517,278,1,162.70
18174,8,2,162.50
12954,639,1,162.45
15733,283,1,162.30
15534,726,1,162.25
16443,521,1,162.24
12661,437,1,162.00
17971,549,1,161.94
17600,18,1,161.67
14571,426,1,161.65
15499,724,1,161.60
16113,184,1,161.38
13714,466,1,161.35
14362,23,1,161.20
13779,516,1,161.13
13701,447,1,161.00
14089,57,1,161.00
13229,226,1,160.95
17953,541,1,160.82
17605,591,1,160.75
17202,421,1,160.65
17487,729,1,160.55
15229,587,1,160.50
14814,582,1,160.46
16645,736,1,160.39
18146,141,2,160.35
12966,10,1,160.18
13420,150,2,159.85
13302,156,2,159.20
16213,79,1,159.00
18224,264,1,158.95
13125,524,1,158.57
15548,596,1,158.09
15348,73,1,158.04
14318,461,1,158.02
17751,422,1,157.86
14207,688,1,157.80
14822,486,1,157.70
16687,391,1,157.63
12894,576,1,157.35
16371,449,1,157.20
17128,335,1,157.09
17118,318,1,157.02
15007,160,1,156.91
15742,620,1,156.87
13830,582,1,156.85
14406,120,1,156.75
16578,627,1,156.60
15438,132,1,156.58
15263,107,1,156.51
13051,579,2,155.80
17899,160,1,155.80
17832,50,1,155.37
14368,320,1,155.00
14046,285,1,154.99
17698,261,1,154.95
15740,50,1,154.88
15226,311,1,154.41
13490,655,1,154.25
17517,309,1,153.94
15560,398,2,153.52
15431,503,1,153.24
12602,59,1,153.12
16248,62,1,152.94
16507,573,1,152.76
18138,296,1,152.65
18113,369,1,152.64
14066,267,1,152.55
17327,410,2,152.35
13653,488,1,152.20
16617,236,1,151.85
18076,381,1,151.49
13697,39,1,151.30
16337,37,1,151.05
14073,33,1,151.04
12959,485,1,150.95
14980,738,1,150.68
15991,535,1,150.55
14084,513,1,150.50
15775,246,2,150.50
14845,600,1,150.00
17234,183,1,149.89
13257,437,1,149.75
17946,234,2,149.58
18038,557,1,149.41
17390,421,1,149.30
15435,23,1,149.29
13003,106,3,149.05
17549,24,2,148.86
15526,34,2,148.44
15283,391,3,148.33
17592,739,1,148.30
13457,689,2,148.22
17859,305,1,148.21
13578,410,1,147.66
15479,734,1,147.40
14098,37,1,147.35
16724,405,1,147.35
17794,687,2,147.30
17030,64,1,146.87
14683,589,1,146.56
15496,632,1,146.14
18137,552,2,145.99
12565,289,1,145.92
13866,75,1,145.67
15937,65,1,145.35
17199,583,1,145.12
14972,129,2,145.07
16598,286,1,145.05
15902,381,1,145.01
16852,11,2,144.91
17938,421,1,144.29
14109,73,1,144.20
15816,543,2,144.15
12587,8,1,144.00
17186,47,2,144.00
12387,416,1,143.94
14604,634,1,143.86
14574,733,1,143.70
15705,202,1,143.10
17149,452,1,143.10
15761,443,1,143.05
14386,297,1,142.40
14041,267,1,141.41
17273,425,1,141.12
12636,739,1,141.00
17959,593,1,140.75
14773,593,1,140.55
15388,271,1,140.54
15702,477,2,140.39
13483,66,1,140.34
15324,702,1,140.22
13839,487,1,139.95
15848,622,1,139.94
16840,604,2,139.85
16483,193,1,139.35
14772,113,1,139.26
14707,436,2,139.20
18209,29,1,139.10
13273,114,1,138.98
12902,265,1,138.68
13716,270,1,138.28
17982,681,1,138.18
15663,107,1,138.14
12512,67,2,138.03
16396,477,1,137.80
13279,79,1,137.75
15836,51,1,137.37
13907,692,1,136.80
16237,438,1,136.65
16289,463,1,136.31
16651,587,1,136.20
17972,242,1,136.04
16876,404,1,136.01
16462,74,3,136.00
14366,526,1,136.00
12968,113,1,135.95
17583,561,1,135.95
14889,337,1,135.90
15419,25,1,135.86
16114,171,1,135.75
14391,577,1,135.60
13076,458,1,135.40
16665,363,1,135.40
14588,579,1,135.39
13144,333,2,135.35
13702,446,1,135.18
17960,172,3,135.08
13364,72,1,134.96
13119,669,1,134.90
16055,221,1,134.80
14340,219,1,134.70
17826,375,1,134.59
14174,34,1,134.46
15926,543,1,134.44
16486,538,1,134.36
14280,197,1,134.04
16886,457,1,134.00
14349,11,1,133.50
15056,521,1,133.45
17881,305,1,133.35
12467,424,1,132.80
17909,738,1,132.55
12964,438,1,132.24
14444,457,1,132.04
14438,307,1,131.90
17565,587,1,131.83
17297,18,1,131.78
17455,204,1,131.70
13586,542,1,131.53
14795,167,1,131.45
14378,622,1,131.25
15409,722,1,131.25
17225,582,1,131.15
16865,402,1,130.95
15844,47,1,130.74
17240,597,1,130.60
16410,735,1,130.32
17818,738,1,130.18
16288,471,1,129.85
17762,457,1,129.75
15317,678,1,129.75
14865,8,4,129.72
17847,516,2,129.69
14999,593,1,129.48
12555,683,1,129.23
13071,613,1,129.22
17056,739,1,128.60
16828,94,2,128.50
17089,387,1,128.45
16251,513,1,128.31
15892,670,1,128.20
13666,61,5,127.90
16397,629,1,127.88
13053,622,1,127.65
15578,163,1,127.10
16973,387,1,127.00
14751,685,2,126.45
15463,30,1,126.14
16294,477,1,126.05
13794,547,1,126.03
17657,431,1,126.00
12814,102,1,125.92
13522,31,1,125.80
16925,541,1,125.65
15017,34,1,125.58
15731,554,1,125.30
13912,424,1,124.95
17148,52,1,124.88
13312,452,1,124.75
14726,655,1,124.75
16849,187,1,124.57
17541,510,1,124.46
17316,421,1,124.45
18000,565,1,124.25
12773,565,1,124.25
15779,464,2,124.08
13968,424,1,123.66
14187,474,1,123.50
15927,648,1,123.39
16068,594,1,122.93
13876,64,1,122.70
13638,16,1,122.64
14165,276,1,122.54
14076,130,1,122.47
12969,603,1,122.45
13084,492,1,122.40
16073,298,1,122.40
13244,93,1,121.74
13182,46,1,121.18
15049,274,1,121.17
17260,412,1,120.95
17446,177,2,120.90
14884,670,1,120.60
17543,550,1,120.05
18015,5,1,120.03
14259,142,1,120.00
14453,191,1,119.93
15161,389,1,119.92
17177,506,1,119.50
15843,304,1,118.95
17280,439,1,118.86
17079,79,1,118.80
14155,267,1,118.75
13193,62,1,117.88
12929,312,1,117.85
16291,683,1,117.72
17654,278,1,117.55
16959,88,1,117.35
17117,289,1,116.20
14874,536,1,116.18
13170,27,1,116.01
14143,134,1,115.80
14721,380,1,115.77
13241,412,1,115.58
17208,396,1,115.35
18027,99,1,115.31
18012,724,1,115.30
15352,549,1,114.95
17401,542,1,114.85
17933,633,1,114.69
15905,544,1,114.69
13188,12,1,114.60
14632,263,1,114.56
16247,171,1,114.56
17275,384,1,114.52
14974,38,1,114.39
14652,78,1,114.18
12938,26,1,114.14
14582,41,1,114.11
18148,647,1,114.10
14457,311,1,113.64
18105,38,1,113.48
16821,382,1,113.35
17784,551,1,112.86
14689,209,1,112.80
16697,242,1,112.75
18129,244,1,112.55
15899,369,1,112.50
15610,52,1,112.46
13620,529,1,112.34
17816,37,6,112.32
17893,226,1,112.25
17900,191,2,112.20
12756,87,1,112.08
14750,737,1,112.03
15875,647,1,111.72
16547,547,1,111.71
17957,67,1,111.68
14668,446,1,111.63
18124,473,1,111.53
17304,535,1,111.50
17887,130,1,111.35
18120,215,1,111.15
14464,569,2,111.00
16064,726,1,111.00
12692,638,1,110.95
14509,535,1,110.95
15537,164,1,110.92
15853,52,1,110.80
18256,388,1,110.70
14787,472,1,110.65
16963,188,1,110.55
14641,22,1,110.46
17836,48,1,110.21
16339,285,1,109.95
15851,527,1,109.73
14033,556,1,109.44
16363,54,1,109.36
16664,570,1,109.20
14345,39,1,108.98
16106,66,1,108.38
14374,542,1,108.00
14661,27,1,107.95
15583,377,1,107.86
13580,407,1,107.75
14943,664,1,107.62
15395,326,1,107.45
16301,737,1,107.33
15328,408,1,107.24
16047,683,1,107.14
15846,386,1,107.01
16630,408,1,106.80
16082,671,1,106.75
14637,678,1,106.68
15168,26,1,106.56
17791,30,1,106.10
16581,183,1,105.84
18103,550,1,105.80
15642,730,1,105.78
14579,433,1,105.56
15340,562,1,105.50
14027,61,1,104.82
17328,674,1,104.70
16375,471,2,104.00
16896,556,1,103.95
14542,186,1,103.25
15924,732,1,102.82
17467,396,1,102.60
14836,11,3,102.45
13829,422,1,102.00
15486,528,1,102.00
16516,31,1,101.70
18068,290,1,101.70
16944,610,1,101.36
18086,275,1,101.34
18195,388,1,101.16
17741,407,2,101.10
13011,373,1,101.10
16498,162,2,100.97
17493,386,1,100.91
14946,15,1,100.90
17224,502,1,100.86
17427,72,1,100.80
14371,296,1,100.50
15635,396,1,100.35
17570,382,1,100.00
17939,160,1,99.14
12774,536,1,98.70
17538,26,1,98.42
16694,724,1,98.30
17895,45,1,98.00
18033,66,1,97.97
17395,509,1,97.50
12984,19,1,97.50
14642,59,1,96.12
13793,647,1,96.00
17024,46,3,95.85
18249,18,1,95.34
12548,167,1,95.20
15285,408,1,94.92
14833,499,1,94.80
15868,584,1,94.53
15397,290,1,94.00
14394,565,1,93.80
15305,556,1,93.60
12992,726,1,93.35
15082,669,1,93.35
16196,489,1,93.30
14054,66,1,92.46
13160,23,1,91.80
16831,565,1,91.80
12659,30,1,91.68
13392,678,1,91.14
14786,551,1,90.96
13947,66,1,90.60
14435,502,1,90.42
16506,20,2,90.30
16597,5,1,90.04
14117,144,1,90.00
15686,421,1,90.00
16061,432,1,89.65
13535,403,1,89.50
14760,298,1,89.20
13222,578,1,88.50
15603,79,2,88.48
15083,257,1,88.20
16564,570,1,87.80
17606,738,1,87.30
17763,264,4,86.15
13180,608,1,86.10
15541,115,1,85.13
13841,253,1,85.00
12401,304,1,84.30
15094,464,2,83.00
14347,737,1,82.60
13469,654,1,82.40
16028,596,1,82.20
13215,403,1,81.60
13006,57,1,81.57
17620,60,1,81.44
17008,430,1,81.36
14717,734,1,81.30
15170,407,1,81.15
17336,473,1,81.12
16789,9,1,80.80
17752,360,1,80.64
15833,738,1,80.40
15131,395,1,80.28
14190,667,1,79.90
16165,506,1,79.90
14589,372,1,79.50
14007,513,1,79.48
15753,305,1,79.20
17192,537,1,77.83
12570,683,1,77.52
17942,8,1,77.50
14785,11,2,77.40
13132,262,1,77.30
16867,690,1,76.74
14373,359,1,76.55
14090,325,1,76.32
14613,681,1,76.32
15668,218,1,76.32
13219,619,1,76.23
17628,82,1,75.75
16610,220,1,75.66
14559,391,1,75.60
17944,424,1,75.41
16420,397,1,75.00
13095,71,1,74.40
12506,233,1,73.50
18032,335,1,73.50
16171,60,1,73.20
17906,248,1,72.90
13105,437,1,72.00
16459,730,1,71.79
13938,36,1,71.66
13185,268,1,71.40
16970,627,1,71.40
17747,113,1,71.40
13915,395,1,70.80
14576,373,1,70.80
15564,464,2,70.74
12568,645,1,70.00
13172,401,1,69.60
14906,446,1,68.44
12861,620,1,68.25
17249,429,1,68.03
14393,219,1,67.95
17532,386,1,65.34
13022,430,1,65.30
17216,555,1,65.05
13130,95,1,64.00
16238,423,1,63.66
17263,209,1,63.44
15470,576,1,63.42
12404,683,1,63.24
16058,407,1,62.70
13218,128,1,62.64
14650,590,1,62.50
15516,45,3,62.43
13380,433,1,62.40
13303,401,1,61.72
13818,430,1,61.28
15375,691,1,60.96
16605,725,1,60.48
15250,641,1,60.00
17174,218,1,59.90
13391,204,1,59.80
13682,188,1,59.50
15233,402,1,59.40
15371,663,1,59.40
14384,501,1,58.50
12466,683,1,56.73
17775,255,1,56.40
13366,51,1,56.16
15685,451,1,55.98
12776,668,1,55.50
12860,694,1,55.47
17494,502,1,54.70
12496,621,2,54.09
13306,431,1,53.65
16349,291,1,53.50
17599,478,1,52.05
15313,111,1,52.00
16786,394,1,51.84
17844,107,1,51.56
13254,377,1,51.41
14351,165,1,51.00
14743,593,1,50.48
18184,16,1,49.80
14380,683,1,48.96
16530,669,1,48.35
16257,177,1,46.95
13438,548,1,46.50
15698,625,1,46.20
15672,726,1,45.30
17916,629,2,43.87
14300,19,1,43.20
13913,507,1,42.22
13906,410,1,42.00
16219,501,1,40.80
14266,429,1,40.56
15178,261,1,40.50
14086,463,1,39.95
16659,190,1,39.12
17246,547,2,38.92
18019,52,1,38.45
15455,598,1,38.25
15693,660,1,37.50
16162,253,1,37.40
17352,697,1,36.25
14993,564,1,36.13
15940,312,1,35.80
16417,493,1,35.70
17831,34,1,35.40
17533,435,1,34.80
15744,78,1,34.80
15871,438,1,33.10
16941,612,1,33.00
14977,726,1,31.93
17129,521,1,31.85
16454,45,4,30.95
13120,239,1,30.60
14144,487,1,30.60
16548,600,1,30.15
15575,620,1,30.10
15657,23,1,30.00
17319,670,1,29.10
17102,262,1,25.50
15284,501,1,24.75
14610,396,2,24.35
16537,642,1,23.35
12606,683,1,21.00
16953,31,1,20.80
17986,57,1,20.80
13112,542,1,20.60
15999,736,1,20.40
13163,611,1,17.65
16093,107,1,17.00
12846,683,1,15.58
14580,519,1,14.85
14900,523,1,13.92
16878,85,1,13.30
17956,250,1,12.75
17378,375,1,10.95
18115,698,1,9.70
15040,542,1,7.49
15913,535,1,6.30
14792,64,1,6.20
13788,506,1,3.75
16738,298,1,3.75
14095,723,1,2.95
